bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,String,Module,POCAM_zPostion,Distnace,Module_zPosition,Scattering
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,46,2193.0699999999997,2.420000114440917,2211.6599963378903,0.0226147999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,47,2193.0699999999997,2.420000114440917,2228.679985351562,0.01703976
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55,48,2193.0699999999997,2.420000114440917,2245.700004882812,0.0154112
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55,49,2193.0699999999997,2.420000114440917,2262.719993896484,0.01392904
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,50,2193.0699999999997,2.420000114440917,2279.740013427734,0.01200856
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55,51,2193.0699999999997,2.420000114440917,2296.760002441406,0.01047104
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,55,52,2193.0699999999997,2.420000114440917,2313.779991455078,0.01105976
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,53,2193.0699999999997,2.420000114440917,2330.8099902343747,0.0139484
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,54,2193.0699999999997,2.420000114440917,2347.8300097656247,0.0151296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,2193.0699999999997,2.420000114440917,2364.8499987792966,0.03387784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,56,2193.0699999999997,2.420000114440917,2381.8699877929685,0.02182768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,57,2193.0699999999997,2.420000114440917,2398.3900073242185,0.01942816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,58,2193.0699999999997,2.420000114440917,2415.4099963378903,0.01411816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,59,2193.0699999999997,2.420000114440917,2432.429985351562,0.01190416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,60,2193.0699999999997,2.420000114440917,2449.6499865722653,0.01122016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,2193.0699999999997,117.73999877929688,1445.330009765625,0.04819424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2,2193.0699999999997,117.73999877929688,1462.3499987792968,0.04819424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,3,2193.0699999999997,117.73999877929688,1479.3799975585937,0.02948648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4,2193.0699999999997,117.73999877929688,1496.3999865722656,0.02634408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,2193.0699999999997,117.73999877929688,1513.4200061035156,0.0226754399999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,6,2193.0699999999997,117.73999877929688,1530.4399951171874,0.04406464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,7,2193.0699999999997,117.73999877929688,1547.4600146484374,0.05491544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,2193.0699999999997,117.73999877929688,1564.4800036621093,0.05202848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,2193.0699999999997,117.73999877929688,1581.4999926757812,0.05702632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,2193.0699999999997,117.73999877929688,1598.5200122070312,0.03220224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,11,2193.0699999999997,117.73999877929688,1615.540001220703,0.02967496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,12,2193.0699999999997,117.73999877929688,1632.559990234375,0.04810256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,13,2193.0699999999997,117.73999877929688,1649.580009765625,0.0269759199999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,14,2193.0699999999997,117.73999877929688,1666.5999987792968,0.02011192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,2193.0699999999997,117.73999877929688,1683.6199877929687,0.01967832
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,16,2193.0699999999997,117.73999877929688,1700.6500018310546,0.02261392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,2193.0699999999997,117.73999877929688,1717.6700061035156,0.02912752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,18,2193.0699999999997,117.73999877929688,1734.6899951171874,0.03997496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19,2193.0699999999997,117.73999877929688,1751.7099993896484,0.0413584799999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20,2193.0699999999997,117.73999877929688,1768.7300036621093,0.0274672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,21,2193.0699999999997,117.73999877929688,1785.7499926757812,0.02391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,22,2193.0699999999997,117.73999877929688,1802.7699969482421,0.02360208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,23,2193.0699999999997,117.73999877929688,1819.790001220703,0.01693448
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,24,2193.0699999999997,117.73999877929688,1836.8099978637695,0.02007848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25,2193.0699999999997,117.73999877929688,1853.8300021362304,0.02894392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,26,2193.0699999999997,117.73999877929688,1870.8499987792968,0.04137264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,27,2193.0699999999997,117.73999877929688,1887.8699992370605,0.03379584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,28,2193.0699999999997,117.73999877929688,1904.8899996948242,0.0225792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,29,2193.0699999999997,117.73999877929688,1921.9200003814697,0.01799904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,30,2193.0699999999997,117.73999877929688,1938.939999885559,0.0214992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,31,2193.0699999999997,117.73999877929688,1955.9599998664855,0.02767856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,32,2193.0699999999997,117.73999877929688,1972.979999847412,0.03624424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,33,2193.0699999999997,117.73999877929688,1990.0000003051757,0.06528176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,34,2193.0699999999997,117.73999877929688,2007.0200007629394,0.0911536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,35,2193.0699999999997,117.73999877929688,2024.040001220703,0.06940992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,36,2193.0699999999997,117.73999877929688,2041.0599978637695,0.1175656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,37,2193.0699999999997,117.73999877929688,2058.08000213623,0.0804696
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,38,2193.0699999999997,117.73999877929688,2075.0999987792966,0.0973512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,39,2193.0699999999997,117.73999877929688,2092.1200030517575,0.03932984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,40,2193.0699999999997,117.73999877929688,2109.1400073242185,0.01648776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,41,2193.0699999999997,117.73999877929688,2126.1599963378903,0.0250968
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,42,2193.0699999999997,117.73999877929688,2143.189995117187,0.0174408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,43,2193.0699999999997,117.73999877929688,2160.209999389648,0.01561152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,44,2193.0699999999997,117.73999877929688,2177.230003662109,0.02626752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,45,2193.0699999999997,117.73999877929688,2194.249992675781,0.02555784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,46,2193.0699999999997,117.73999877929688,2211.270012207031,0.0226147999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47,2193.0699999999997,117.73999877929688,2228.290001220703,0.0199367999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,48,2193.0699999999997,117.73999877929688,2245.3099902343747,0.0154112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,49,2193.0699999999997,117.73999877929688,2262.3300097656247,0.01392904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,2193.0699999999997,117.73999877929688,2279.3499987792966,0.01200856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,2193.0699999999997,117.73999877929688,2296.3699877929685,0.01047104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,2193.0699999999997,117.73999877929688,2313.3900073242185,0.01105976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,53,2193.0699999999997,117.73999877929688,2330.4099963378903,0.0139484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,54,2193.0699999999997,117.73999877929688,2347.429985351562,0.0151296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,55,2193.0699999999997,117.73999877929688,2364.460014648437,0.03387784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,2193.0699999999997,117.73999877929688,2381.480003662109,0.02182768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,57,2193.0699999999997,117.73999877929688,2398.499992675781,0.01561776
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,58,2193.0699999999997,117.73999877929688,2415.520012207031,0.01411816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,59,2193.0699999999997,117.73999877929688,2432.540001220703,0.01190416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,60,2193.0699999999997,117.73999877929688,2450.460014648437,0.01122016
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,2193.0699999999997,243.01999755859376,1443.6400073242187,0.04819424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,2,2193.0699999999997,243.01999755859376,1460.6700061035156,0.04819424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,3,2193.0699999999997,243.01999755859376,1477.6899951171874,0.04231632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,4,2193.0699999999997,243.01999755859376,1494.7100146484374,0.02634408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,2193.0699999999997,243.01999755859376,1511.7300036621093,0.0226754399999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,6,2193.0699999999997,243.01999755859376,1528.7499926757812,0.04406464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,7,2193.0699999999997,243.01999755859376,1545.7700122070312,0.05491544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,2193.0699999999997,243.01999755859376,1562.790001220703,0.05202848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,2193.0699999999997,243.01999755859376,1579.809990234375,0.05702632
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,10,2193.0699999999997,243.01999755859376,1596.830009765625,0.04892192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,11,2193.0699999999997,243.01999755859376,1613.8499987792968,0.02967496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,12,2193.0699999999997,243.01999755859376,1630.8699877929687,0.04810256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,13,2193.0699999999997,243.01999755859376,1647.8900073242187,0.0295812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,14,2193.0699999999997,243.01999755859376,1664.9099963378906,0.02011192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,15,2193.0699999999997,243.01999755859376,1681.9399951171874,0.01967832
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,16,2193.0699999999997,243.01999755859376,1698.9599993896484,0.02261392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,17,2193.0699999999997,243.01999755859376,1715.9800036621093,0.02912752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,18,2193.0699999999997,243.01999755859376,1732.9999926757812,0.03997496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,19,2193.0699999999997,243.01999755859376,1750.0199969482421,0.0413584799999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,20,2193.0699999999997,243.01999755859376,1767.040001220703,0.03472176
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,21,2193.0699999999997,243.01999755859376,1784.060005493164,0.02391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,22,2193.0699999999997,243.01999755859376,1801.0799945068359,0.02360208
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,23,2193.0699999999997,243.01999755859376,1818.0999987792968,0.02010944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,24,2193.0699999999997,243.01999755859376,1835.1200030517577,0.02007848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,25,2193.0699999999997,243.01999755859376,1852.1399996948242,0.02894392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,26,2193.0699999999997,243.01999755859376,1869.1599963378906,0.04137264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,27,2193.0699999999997,243.01999755859376,1886.1800006103515,0.03379584
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,2193.0699999999997,243.01999755859376,1903.2099993896484,0.0225792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,29,2193.0699999999997,243.01999755859376,1920.229999847412,0.01799904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,30,2193.0699999999997,243.01999755859376,1937.2500003051757,0.01819032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,31,2193.0699999999997,243.01999755859376,1954.269999809265,0.02767856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,32,2193.0699999999997,243.01999755859376,1971.2899993133544,0.03624424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,33,2193.0699999999997,243.01999755859376,1988.3100016784667,0.04140216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,34,2193.0699999999997,243.01999755859376,2005.3299983215331,0.0911536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,35,2193.0699999999997,243.01999755859376,2022.3499987792968,0.06940992
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,36,2193.0699999999997,243.01999755859376,2039.3700030517577,0.1175656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,37,2193.0699999999997,243.01999755859376,2056.389999694824,0.0804696
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,38,2193.0699999999997,243.01999755859376,2073.4099963378903,0.0973512
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,39,2193.0699999999997,243.01999755859376,2090.4300006103513,0.03932984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,40,2193.0699999999997,243.01999755859376,2107.450004882812,0.01449752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,41,2193.0699999999997,243.01999755859376,2124.480003662109,0.0250968
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,42,2193.0699999999997,243.01999755859376,2141.499992675781,0.0174408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,43,2193.0699999999997,243.01999755859376,2158.519996948242,0.01561152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,44,2193.0699999999997,243.01999755859376,2175.540001220703,0.02626752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,45,2193.0699999999997,243.01999755859376,2192.5600054931638,0.02555784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,46,2193.0699999999997,243.01999755859376,2209.5800097656247,0.0226147999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,47,2193.0699999999997,243.01999755859376,2226.5999987792966,0.0199367999999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,48,2193.0699999999997,243.01999755859376,2243.6199877929685,0.0154112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,49,2193.0699999999997,243.01999755859376,2260.6400073242185,0.01392904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,50,2193.0699999999997,243.01999755859376,2277.6599963378903,0.01238648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,51,2193.0699999999997,243.01999755859376,2294.679985351562,0.01047104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,52,2193.0699999999997,243.01999755859376,2311.700004882812,0.01105976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,53,2193.0699999999997,243.01999755859376,2328.719993896484,0.0139484
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,54,2193.0699999999997,243.01999755859376,2345.740013427734,0.0151296
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,55,2193.0699999999997,243.01999755859376,2362.770012207031,0.03387784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,56,2193.0699999999997,243.01999755859376,2379.790001220703,0.02182768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,2193.0699999999997,243.01999755859376,2396.8099902343747,0.01942816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,58,2193.0699999999997,243.01999755859376,2413.8300097656247,0.01411816
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,2193.0699999999997,243.01999755859376,2430.8499987792966,0.01190416
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,60,2193.0699999999997,243.01999755859376,2448.270012207031,0.01201256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,2193.0699999999997,368.0600061035156,1449.529991455078,0.04819424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,2193.0699999999997,368.0600061035156,1466.550010986328,0.04819424
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,3,2193.0699999999997,368.0600061035156,1483.57,0.02948648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,4,2193.0699999999997,368.0600061035156,1500.5899890136718,0.02346128
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,2193.0699999999997,368.0600061035156,1517.6100085449218,0.0226754399999999
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,6,2193.0699999999997,368.0600061035156,1534.6299975585937,0.04406464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,2193.0699999999997,368.0600061035156,1551.6499865722656,0.05680784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,2193.0699999999997,368.0600061035156,1568.6700061035156,0.04284848
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,2193.0699999999997,368.0600061035156,1585.6899951171874,0.05702632
